Year;Day;Date;Number_1;Number_2;Number_3;Number_4;Number_5;Number_6;Bonus_Ball;Jackpot;Outcome
2016;Saturday;8 October 2016;8;9;21;38;39;48;43;-;Roll
2016;Wednesday;5 October 2016;7;15;24;26;33;37;43;-;Won
2016;Saturday;1 October 2016;7;12;28;40;46;49;47;-;Roll
2016;Wednesday;28 September 2016;8;11;12;16;30;44;18;-;Roll
2016;Saturday;24 September 2016;4;23;24;27;29;42;22;-;Roll
2016;Wednesday;21 September 2016;1;4;10;29;31;48;33;-;Roll
2016;Saturday;17 September 2016;6;9;14;28;32;35;19;-;Won
2016;Wednesday;14 September 2016;2;4;23;24;33;49;34;-;Roll
2016;Saturday;10 September 2016;2;6;18;27;31;34;25;-;Won
2016;Wednesday;7 September 2016;4;7;24;29;40;43;23;-;Won
2016;Saturday;3 September 2016;1;5;28;36;38;49;24;-;Roll
2016;Wednesday;31 August 2016;10;16;38;44;45;49;46;-;Roll
2016;Saturday;27 August 2016;4;17;21;25;31;40;3;-;Roll
2016;Wednesday;24 August 2016;14;22;33;41;42;44;16;-;Roll
2016;Saturday;20 August 2016;7;10;21;25;27;34;46;-;Roll
2016;Wednesday;17 August 2016;1;8;9;25;26;38;11;-;Roll
2016;Saturday;13 August 2016;12;15;16;21;25;48;18;-;Roll
2016;Wednesday;10 August 2016;5;33;38;39;43;48;32;-;Roll
2016;Saturday;6 August 2016;8;11;13;19;48;49;46;-;Roll
2016;Wednesday;3 August 2016;7;18;32;35;38;47;10;-;Won
2016;Saturday;30 July 2016;8;25;27;35;39;43;26;-;Roll
2016;Wednesday;27 July 2016;11;17;19;35;42;49;34;-;Roll
2016;Saturday;23 July 2016;14;17;25;29;33;34;2;-;Won
2016;Wednesday;20 July 2016;6;8;25;32;33;45;49;-;Roll
2016;Saturday;16 July 2016;2;7;18;26;29;41;6;-;Won
2016;Wednesday;13 July 2016;14;27;34;39;43;44;22;-;Roll
2016;Saturday;9 July 2016;3;5;8;26;29;47;13;-;Roll
2016;Wednesday;6 July 2016;2;9;19;29;32;40;7;-;Roll
2016;Saturday;2 July 2016;7;8;15;19;33;43;24;-;Roll
2016;Wednesday;29 June 2016;1;22;23;27;37;44;45;-;Roll
2016;Saturday;25 June 2016;2;13;22;28;43;46;25;-;Roll
2016;Wednesday;22 June 2016;13;17;32;42;43;46;3;-;Roll
2016;Saturday;18 June 2016;5;6;8;17;30;45;49;-;Roll
2016;Wednesday;15 June 2016;25;27;30;33;48;49;6;-;Roll
2016;Saturday;11 June 2016;6;11;21;37;39;45;12;-;Roll
2016;Wednesday;8 June 2016;5;8;19;26;39;47;22;-;Roll
2016;Saturday;4 June 2016;12;23;27;29;32;39;41;-;Won
2016;Wednesday;1 June 2016;6;11;13;23;25;26;30;-;Roll
2016;Saturday;28 May 2016;4;7;21;22;24;31;27;-;Won
2016;Wednesday;25 May 2016;2;30;33;36;38;40;44;-;Roll
2016;Saturday;21 May 2016;13;18;24;33;35;46;23;-;Roll
2016;Wednesday;18 May 2016;10;19;26;35;39;49;41;-;Won
2016;Saturday;14 May 2016;18;22;27;32;36;39;38;-;Won
2016;Wednesday;11 May 2016;1;11;12;13;27;38;6;-;Won
2016;Saturday;7 May 2016;1;11;12;26;28;34;36;-;Won
2016;Wednesday;4 May 2016;5;11;16;21;22;27;12;-;Won
2016;Saturday;30 April 2016;2;5;20;27;29;45;8;-;Won
2016;Wednesday;27 April 2016;16;28;30;35;36;42;12;-;Won
2016;Saturday;23 April 2016;1;4;10;15;24;37;7;-;Won
2016;Wednesday;20 April 2016;9;11;15;30;40;48;25;-;Won
2016;Saturday;16 April 2016;6;10;27;30;41;42;37;-;Won
2016;Wednesday;13 April 2016;2;14;25;35;38;47;7;-;Won
2016;Saturday;9 April 2016;2;4;6;27;31;34;14;-;Won
2016;Wednesday;6 April 2016;8;12;37;40;42;45;9;-;Won
2016;Saturday;2 April 2016;7;13;19;34;39;40;23;-;Won
2016;Wednesday;30 March 2016;1;22;24;27;39;43;19;-;Won
2016;Saturday;26 March 2016;9;10;17;30;43;46;14;-;Won
2016;Wednesday;23 March 2016;10;11;14;25;28;31;21;-;Won
2016;Saturday;19 March 2016;10;19;24;40;46;47;14;-;Won
2016;Wednesday;16 March 2016;3;9;13;24;31;44;4;-;Won
2016;Saturday;12 March 2016;7;15;17;40;45;48;29;-;Won
2016;Wednesday;9 March 2016;3;9;22;23;32;35;33;-;Won
2016;Saturday;5 March 2016;2;6;24;27;32;41;21;-;Won
2016;Wednesday;2 March 2016;7;10;16;27;29;37;23;-;Won
2016;Saturday;27 February 2016;11;17;35;37;39;41;16;-;Won
2016;Wednesday;24 February 2016;14;17;29;33;35;38;12;-;Won
2016;Saturday;20 February 2016;6;9;19;28;36;41;38;-;Won
2016;Wednesday;17 February 2016;2;8;19;21;28;33;7;-;Won
2016;Saturday;13 February 2016;6;13;27;38;39;43;40;-;Won
2016;Wednesday;10 February 2016;10;16;20;23;27;28;21;-;Won
2016;Saturday;6 February 2016;5;8;16;24;36;44;47;-;Won
2016;Wednesday;3 February 2016;1;7;9;16;30;47;34;-;Won
2016;Saturday;30 January 2016;6;15;18;19;33;37;1;-;Won
2016;Wednesday;27 January 2016;13;14;15;19;22;35;10;-;Won
2016;Saturday;23 January 2016;4;8;11;14;40;47;24;-;Won
2016;Wednesday;20 January 2016;20;29;42;43;44;46;4;-;Won
2016;Saturday;16 January 2016;3;7;18;19;39;48;44;-;Won
2016;Wednesday;13 January 2016;1;6;14;22;27;48;23;-;Won
2016;Saturday;9 January 2016;6;7;22;24;28;42;30;-;Won
2016;Wednesday;6 January 2016;11;33;36;39;40;46;19;-;Won
2016;Saturday;2 January 2016;14;22;24;28;31;33;29;-;Won
2015;Wednesday;30 December 2015;4;6;15;21;35;44;43;-;Won
2015;Saturday;26 December 2015;10;14;27;32;33;45;28;-;Won
2015;Wednesday;23 December 2015;2;6;31;43;45;47;34;-;Won
2015;Saturday;19 December 2015;2;10;17;20;34;47;9;-;Won
2015;Wednesday;16 December 2015;12;22;23;40;42;45;25;-;Won
2015;Saturday;12 December 2015;4;9;15;19;22;25;26;-;Won
2015;Wednesday;9 December 2015;10;28;29;31;33;40;46;-;Won
2015;Saturday;5 December 2015;1;23;34;39;44;45;35;-;Won
2015;Wednesday;2 December 2015;17;21;25;31;32;33;45;-;Won
2015;Saturday;28 November 2015;2;5;23;31;32;40;26;-;Won
2015;Wednesday;25 November 2015;3;8;9;14;21;46;48;-;Won
2015;Saturday;21 November 2015;6;15;22;41;43;47;12;-;Won
2015;Wednesday;18 November 2015;18;26;28;30;32;36;31;-;Won
2015;Saturday;14 November 2015;1;8;25;32;34;38;24;-;Won
2015;Wednesday;11 November 2015;12;17;18;24;30;44;26;-;Won
2015;Saturday;7 November 2015;7;11;14;21;40;43;32;-;Won
2015;Wednesday;4 November 2015;6;17;39;43;45;46;5;-;Won
2015;Saturday;31 October 2015;2;3;6;23;31;47;22;-;Won
2015;Wednesday;28 October 2015;4;11;21;24;25;46;10;-;Won
2015;Saturday;24 October 2015;9;26;28;39;41;49;20;-;Won
2015;Wednesday;21 October 2015;1;14;22;23;40;42;41;-;Won
2015;Saturday;17 October 2015;8;25;27;37;42;46;41;-;Won
2015;Wednesday;14 October 2015;11;15;19;40;41;47;17;-;Won
2015;Saturday;10 October 2015;8;9;18;20;27;39;31;-;Won
2015;Wednesday;7 October 2015;4;9;13;23;30;35;43;-;Won
2015;Saturday;3 October 2015;1;10;28;41;48;49;45;-;Won
2015;Wednesday;30 September 2015;2;22;24;27;29;31;19;-;Won
2015;Saturday;26 September 2015;2;10;22;26;42;49;27;-;Won
2015;Wednesday;23 September 2015;8;26;32;40;42;47;43;-;Won
2015;Saturday;19 September 2015;12;16;19;21;32;42;30;-;Won
2015;Wednesday;16 September 2015;6;12;15;35;44;45;46;-;Won
2015;Saturday;12 September 2015;13;18;31;36;42;48;34;-;Won
2015;Wednesday;9 September 2015;6;15;23;27;31;48;34;-;Won
2015;Saturday;5 September 2015;5;7;17;32;40;44;41;-;Won
2015;Wednesday;2 September 2015;1;24;32;33;34;49;7;-;Won
2015;Saturday;29 August 2015;2;10;16;24;42;49;41;-;Won
2015;Wednesday;26 August 2015;1;23;30;32;46;48;39;-;Won
2015;Saturday;22 August 2015;9;25;30;33;46;49;16;-;Won
2015;Wednesday;19 August 2015;2;8;20;22;26;36;34;-;Won
2015;Saturday;15 August 2015;16;28;29;30;31;46;18;-;Won
2015;Wednesday;12 August 2015;1;3;34;36;37;40;25;-;Won
2015;Saturday;8 August 2015;14;21;27;39;44;46;7;-;Won
2015;Wednesday;5 August 2015;1;24;27;30;41;47;20;R805,476.40;Won
2015;Saturday;1 August 2015;9;22;29;35;36;38;18;R500,000;Won
2015;Wednesday;29 July 2015;1;10;11;22;45;49;8;R500,000;Won
2015;Saturday;25 July 2015;4;6;9;22;24;27;2;R500,000;Won
2015;Wednesday;22 July 2015;19;32;36;38;40;48;30;R500,000;Won
2015;Saturday;18 July 2015;13;17;25;38;42;49;43;R500,000;Won
2015;Wednesday;15 July 2015;16;20;22;34;37;40;9;-;Won
2015;Saturday;11 July 2015;9;11;37;39;42;47;29;R500,000;Won
2015;Wednesday;8 July 2015;3;4;5;14;33;44;49;R500,000;Won
2015;Saturday;4 July 2015;12;20;22;23;31;48;30;R1,006,577.70;Won
2015;Wednesday;1 July 2015;17;18;24;36;37;42;28;R239,555.40;Won
2015;Saturday;27 June 2015;1;2;27;40;41;44;26;R919,051.90;Won
2015;Wednesday;24 June 2015;12;25;41;46;47;48;35;R1,000,000;Won
2015;Saturday;20 June 2015;5;15;21;22;30;48;29;R700,000;Won
2015;Wednesday;17 June 2015;4;8;20;27;41;43;7;R490,000;Won
2015;Saturday;13 June 2015;7;9;24;41;44;46;49;R500,000;Won
2015;Wednesday;10 June 2015;9;11;13;25;30;47;41;R500,000;Won
2015;Saturday;6 June 2015;7;8;11;25;27;32;4;R250,000;Won
2015;Wednesday;3 June 2015;15;25;26;30;41;48;13;R250,000;Won
2015;Saturday;30 May 2015;5;10;17;25;26;43;9;R1,000,000;Won
2015;Wednesday;27 May 2015;3;22;34;37;41;45;20;R1,000,000;Won
2015;Saturday;23 May 2015;1;9;23;27;30;41;38;R1,000,000;Won
2015;Wednesday;20 May 2015;8;10;20;22;28;45;44;R1,000,000;Won
2015;Saturday;16 May 2015;13;24;31;34;40;48;16;R1,563,768;Won
2015;Wednesday;13 May 2015;4;16;27;30;42;43;29;R1,000,000;Won
2015;Saturday;9 May 2015;3;7;13;17;20;24;30;R1,105,788;Won
2015;Wednesday;6 May 2015;3;28;29;42;45;46;16;R1,000,000;Won
2015;Saturday;2 May 2015;14;17;22;32;36;47;29;R1,000,000;Won
2015;Wednesday;29 April 2015;6;12;32;36;37;41;20;R1,000,000;Won
2015;Saturday;25 April 2015;3;6;29;40;44;47;4;R1,799,090;Won
2015;Wednesday;22 April 2015;5;18;23;26;29;32;31;R1,000,000;Won
2015;Saturday;18 April 2015;1;2;3;15;18;29;9;R1,000,000;Won
2015;Wednesday;15 April 2015;4;8;23;26;27;43;46;R1,000,000;Won
2015;Saturday;11 April 2015;1;6;16;17;18;36;21;R1,000,000;Won
2015;Wednesday;8 April 2015;1;5;6;30;39;46;17;R1,000,000;Won
2015;Saturday;4 April 2015;6;23;24;26;38;46;37;R1,000,000;Won
2015;Wednesday;1 April 2015;2;6;8;15;25;26;28;R1,000,000;Won
2015;Saturday;28 March 2015;1;28;35;36;37;38;45;R1,000,000;Won
2015;Wednesday;25 March 2015;3;10;17;23;27;43;36;R1,000,000;Won
2015;Saturday;21 March 2015;6;10;18;27;38;40;43;R1,000,000;Won
2015;Wednesday;18 March 2015;1;2;8;36;44;48;9;R1,000,000;Won
2015;Saturday;14 March 2015;11;20;30;36;39;47;14;R1,000,000;Won
2015;Wednesday;11 March 2015;7;19;23;24;32;42;17;R1,000,000;Won
2015;Saturday;7 March 2015;7;15;16;20;37;45;2;R1,000,000;Won
2015;Wednesday;4 March 2015;11;18;23;24;25;32;39;R1,067,204;Won
2015;Saturday;28 February 2015;4;18;26;34;40;42;37;R1,467,848;Won
2015;Wednesday;25 February 2015;16;19;20;32;36;41;3;R1,062,949;Won
2015;Saturday;21 February 2015;3;10;24;28;35;40;9;R1,000,000;Won
2015;Wednesday;18 February 2015;4;5;36;40;44;49;35;R1,000,000;Won
2015;Saturday;14 February 2015;1;4;13;18;35;44;19;R1,000,000;Won
2015;Wednesday;11 February 2015;7;11;17;22;26;27;31;R961,620;Won
2015;Saturday;7 February 2015;12;15;18;24;31;35;41;R1,485,793;Won
2015;Wednesday;4 February 2015;4;7;18;22;35;43;1;R1,000,000;Won
2015;Saturday;31 January 2015;4;9;25;26;28;45;46;R1,000,000;Won
2015;Wednesday;28 January 2015;13;16;28;31;32;45;40;R1,000,000;Won
2015;Saturday;24 January 2015;3;16;23;26;39;46;47;R1,431,978;Won
2015;Wednesday;21 January 2015;3;5;21;23;28;47;33;R1,000,000;Won
2015;Saturday;17 January 2015;15;27;32;43;46;48;8;R1,000,000;Won
2015;Wednesday;14 January 2015;4;14;18;27;35;38;36;R1,000,000;Won
2015;Saturday;10 January 2015;8;14;18;30;45;49;28;R1,000,000;Won
2015;Wednesday;7 January 2015;11;32;33;37;40;44;36;R933,057;Won
2015;Saturday;3 January 2015;9;22;23;26;37;39;12;R1,000,000;Won
2014;Wednesday;31 December 2014;6;10;12;36;42;43;21;R1,000,000;Won
2014;Saturday;27 December 2014;6;15;16;37;38;40;49;R1,000,000;Won
2014;Wednesday;24 December 2014;1;4;19;35;38;43;31;R1,432,173;Won
2014;Saturday;20 December 2014;15;20;26;34;44;49;48;R1,888,460;Won
2014;Wednesday;17 December 2014;3;5;13;25;40;48;42;R1,000,000;Won
2014;Saturday;13 December 2014;8;26;31;33;44;46;7;R1,000,000;Won
2014;Wednesday;10 December 2014;6;13;32;39;40;44;35;R1,000,000;Won
2014;Saturday;6 December 2014;2;11;18;37;42;49;3;R1,000,000;Won
2014;Wednesday;3 December 2014;2;7;8;27;33;44;34;R1,000,000;Won
2014;Saturday;29 November 2014;7;9;15;20;21;47;5;R1,000,000;Won
2014;Wednesday;26 November 2014;3;4;28;40;47;48;7;R1,000,000;Won
2014;Saturday;22 November 2014;11;13;15;25;41;47;34;R1,000,000;Won
2014;Wednesday;19 November 2014;4;14;24;35;36;43;8;R963,796;Won
2014;Saturday;15 November 2014;3;5;15;22;27;40;38;R1,000,000;Won
2014;Wednesday;12 November 2014;8;20;30;37;41;42;36;R1,000,000;Won
2014;Saturday;8 November 2014;3;5;16;18;30;39;45;R1,288,996;Won
2014;Wednesday;5 November 2014;13;25;40;41;43;45;8;R1,000,000;Won
2014;Saturday;1 November 2014;9;11;14;28;41;44;33;R1,000,000;Won
2014;Wednesday;29 October 2014;1;11;37;39;40;47;2;R1,000,000;Won
2014;Saturday;25 October 2014;12;15;31;34;42;49;21;R1,935,648;Won
2014;Wednesday;22 October 2014;9;15;36;41;45;48;12;R1,000,000;Won
2014;Saturday;18 October 2014;3;4;12;24;39;40;32;R1,000,000;Won
2014;Wednesday;15 October 2014;8;12;14;17;34;47;30;R1,000,000;Won
2014;Saturday;11 October 2014;2;8;17;26;30;46;36;R1,000,000;Won
2014;Wednesday;8 October 2014;4;10;13;26;28;42;47;R1,000,000;Won
2014;Saturday;4 October 2014;3;16;22;45;46;49;29;R1,000,000;Won
2014;Wednesday;1 October 2014;9;14;32;35;44;47;30;R1,000,000;Won
2014;Saturday;27 September 2014;13;17;19;44;45;49;28;R1,000,000;Won
2014;Wednesday;24 September 2014;1;6;9;19;30;43;17;R1,000,000;Won
2014;Saturday;20 September 2014;8;14;19;21;30;38;29;R1,000,000;Won
2014;Wednesday;17 September 2014;1;9;27;33;39;47;22;R1,000,000;Won
2014;Saturday;13 September 2014;9;12;16;19;40;44;2;R1,000,000;Won
2014;Wednesday;10 September 2014;4;14;22;23;36;38;19;R1,000,000;Won
2014;Saturday;6 September 2014;11;13;26;27;33;48;3;R1,000,000;Won
2014;Wednesday;3 September 2014;14;21;24;26;31;41;15;R1,000,000;Won
2014;Saturday;30 August 2014;1;15;16;42;44;48;3;R1,000,000;Won
2014;Wednesday;27 August 2014;4;10;18;34;38;49;47;R1,000,000;Won
2014;Saturday;23 August 2014;1;12;14;26;30;40;2;R1,306,874;Won
2014;Wednesday;20 August 2014;7;12;17;20;24;31;45;R1,000,000;Won
2014;Saturday;16 August 2014;7;13;17;30;41;48;8;R1,000,000;Won
2014;Wednesday;13 August 2014;3;9;34;37;46;48;25;R930,507;Won
2014;Saturday;9 August 2014;5;9;15;20;37;44;18;R1,000,000;Won
2014;Wednesday;6 August 2014;18;20;32;36;41;48;16;R1,000,000;Won
2014;Saturday;2 August 2014;21;24;25;32;43;47;23;R1,410,965;Won
2014;Wednesday;30 July 2014;10;15;22;24;38;43;8;R1,000,000;Won
2014;Saturday;26 July 2014;17;30;36;38;40;43;48;R1,000,000;Won
2014;Wednesday;23 July 2014;16;21;28;29;40;48;32;R1,000,000;Won
2014;Saturday;19 July 2014;2;3;4;15;27;49;19;R1,000,000;Won
2014;Wednesday;16 July 2014;2;13;16;37;41;47;26;R1,000,000;Won
2014;Saturday;12 July 2014;10;15;28;30;38;42;29;R1,000,000;Won
2014;Wednesday;9 July 2014;1;21;24;42;45;46;5;R1,000,000;Won
2014;Saturday;5 July 2014;10;15;17;22;23;39;37;R1,000,000;Won
2014;Wednesday;2 July 2014;3;13;16;32;37;47;25;R1,000,000;Won
2014;Saturday;28 June 2014;2;6;12;16;27;41;47;R1,000,000;Won
2014;Wednesday;25 June 2014;28;31;33;37;45;49;39;R1,000,000;Won
2014;Saturday;21 June 2014;2;8;25;35;43;49;21;R1,000,000;Won
2014;Wednesday;18 June 2014;16;31;40;42;43;44;38;R1,000,000;Won
2014;Saturday;14 June 2014;3;9;10;19;26;28;22;R1,000,000;Won
2014;Wednesday;11 June 2014;6;15;18;22;34;42;7;R1,069,444;Won
2014;Saturday;7 June 2014;3;8;25;30;38;40;29;R1,000,000;Won
2014;Wednesday;4 June 2014;4;24;27;41;42;43;22;R1,156,436;Won
2014;Saturday;31 May 2014;22;36;38;39;40;48;20;R1,000,000;Won
2014;Wednesday;28 May 2014;5;6;10;33;46;49;43;R1,078,904;Won
2014;Saturday;24 May 2014;1;26;30;36;41;43;21;R1,644,709;Won
2014;Wednesday;21 May 2014;14;15;19;20;25;43;38;R1,000,000;Won
2014;Saturday;17 May 2014;2;8;27;29;40;47;43;R1,000,000;Won
2014;Wednesday;14 May 2014;7;28;31;38;40;47;5;R1,000,000;Won
2014;Saturday;10 May 2014;6;16;18;29;37;47;49;R1,000,000;Won
2014;Wednesday;7 May 2014;5;21;22;32;45;46;23;R1,000,000;Won
2014;Saturday;3 May 2014;7;9;14;24;38;49;21;R1,000,000;Won
2014;Wednesday;30 April 2014;5;8;18;26;33;41;21;R1,000,000;Won
2014;Saturday;26 April 2014;11;17;31;37;42;44;2;R1,716,831;Won
2014;Wednesday;23 April 2014;11;12;22;42;45;49;23;R1,000,000;Won
2014;Saturday;19 April 2014;7;13;14;22;23;31;40;R1,000,000;Won
2014;Wednesday;16 April 2014;12;22;23;27;37;39;21;R1,000,000;Won
2014;Saturday;12 April 2014;6;7;19;20;25;40;46;R1,000,000;Won
2014;Wednesday;9 April 2014;9;12;28;33;44;48;7;R1,000,000;Won
2014;Saturday;5 April 2014;9;20;21;29;39;49;38;R1,390,971;Won
2014;Wednesday;2 April 2014;1;3;7;9;10;47;5;R1,000,000;Won
2014;Saturday;29 March 2014;4;6;12;14;21;30;37;R2,712,303;Won
2014;Wednesday;26 March 2014;2;6;8;26;40;45;3;R0;Won
2014;Saturday;22 March 2014;5;14;29;33;34;41;20;R1,000,000;Won
2014;Wednesday;19 March 2014;12;18;22;33;36;39;46;R1,035,462;Won
2014;Saturday;15 March 2014;14;24;34;39;46;47;29;R1,891,928;Won
2014;Wednesday;12 March 2014;17;18;19;20;33;46;38;R1,000,000;Won
2014;Saturday;8 March 2014;10;16;18;27;39;41;35;R1,000,000;Won
2014;Wednesday;5 March 2014;9;20;24;26;35;48;39;R1,000,000;Won
2014;Saturday;1 March 2014;17;20;21;29;39;41;30;R1,000,000;Won
2014;Wednesday;26 February 2014;7;9;12;25;26;46;31;R1,000,000;Won
2014;Saturday;22 February 2014;9;13;23;38;45;49;36;R1,000,000;Won
2014;Wednesday;19 February 2014;5;38;41;42;43;44;13;R1,000,000;Won
2014;Saturday;15 February 2014;2;4;19;27;42;46;44;R1,000,000;Won
2014;Wednesday;12 February 2014;2;24;30;32;39;48;38;R1,000,000;Won
2014;Saturday;8 February 2014;11;15;21;24;32;41;44;R1,000,000;Won
2014;Wednesday;5 February 2014;7;16;26;31;36;37;2;R1,000,000;Won
2014;Saturday;1 February 2014;14;23;25;33;38;44;8;R1,000,000;Won
2014;Wednesday;29 January 2014;17;22;23;25;26;41;42;R1,000,000;Won
2014;Saturday;25 January 2014;3;17;22;27;46;47;36;R1,228,418;Won
2014;Wednesday;22 January 2014;3;16;21;30;37;40;24;R1,000,000;Won
2014;Saturday;18 January 2014;4;5;10;25;30;40;37;R1,219,938;Won
2014;Wednesday;15 January 2014;13;14;16;17;32;49;18;R1,000,000;Won
2014;Saturday;11 January 2014;4;5;13;30;44;48;3;R1,000,000;Won
2014;Wednesday;8 January 2014;17;18;21;30;44;45;6;R902,528;Won
2014;Saturday;4 January 2014;13;14;23;24;30;43;22;R1,000,000;Won
2014;Wednesday;1 January 2014;3;11;18;33;34;48;19;R1,000,000;Won
2013;Saturday;28 December 2013;4;5;24;26;40;48;42;R1,000,000;Won
2013;Saturday;21 December 2013;18;22;23;31;39;42;29;R1,613,369;Won
2013;Wednesday;18 December 2013;5;6;8;25;34;43;38;R1,000,000;Won
2013;Saturday;14 December 2013;11;12;14;21;34;44;19;R1,269,809;Won
2013;Thursday;12 December 2013;3;5;11;15;32;33;13;R1,000,000;Won
2013;Saturday;7 December 2013;6;17;23;24;29;48;28;R1,000,000;Won
2013;Wednesday;4 December 2013;3;6;33;34;39;49;20;R1,000,000;Won
2013;Saturday;30 November 2013;7;8;9;30;37;48;20;R1,000,000;Won
2013;Wednesday;27 November 2013;1;11;20;23;36;40;15;R1,000,000;Won
2013;Saturday;23 November 2013;16;37;40;43;44;49;27;R1,000,000;Won
2013;Wednesday;20 November 2013;2;15;16;19;23;35;43;R1,000,000;Won
2013;Saturday;16 November 2013;11;13;22;26;35;48;40;R1,267,116;Won
2013;Wednesday;13 November 2013;2;3;5;13;20;31;27;R837,356;Won
2013;Saturday;9 November 2013;10;20;22;29;32;44;9;R1,253,722;Won
2013;Wednesday;6 November 2013;2;18;19;21;26;31;9;R1,000,000;Won
2013;Saturday;2 November 2013;15;23;28;39;41;49;11;R1,000,000;Won
2013;Wednesday;30 October 2013;4;13;28;36;44;47;19;R923,594;Won
2013;Saturday;26 October 2013;14;22;26;39;46;49;40;R1,000,000;Won
2013;Wednesday;23 October 2013;2;5;16;17;20;49;47;R849,657;Won
2013;Saturday;19 October 2013;8;11;13;14;44;47;29;R1,000,000;Won
2013;Wednesday;16 October 2013;5;9;10;28;37;42;1;R1,000,000;Won
2013;Saturday;12 October 2013;17;25;33;36;42;44;3;R1,511,629;Won
2013;Wednesday;9 October 2013;1;2;12;18;21;45;24;R1,000,000;Won
2013;Saturday;5 October 2013;7;10;14;15;22;24;28;R1,497,078;Won
2013;Wednesday;2 October 2013;20;21;25;33;36;46;14;R1,000,000;Won
2013;Saturday;28 September 2013;3;6;12;23;38;48;24;R1,000,000;Won
2013;Wednesday;25 September 2013;2;4;15;23;34;41;16;R1,000,000;Won
2013;Saturday;21 September 2013;11;15;17;20;28;31;4;R1,000,000;Won
2013;Wednesday;18 September 2013;15;16;18;34;39;45;19;R1,000,000;Won
2013;Saturday;14 September 2013;30;36;37;39;40;49;11;R1,000,000;Won
2013;Wednesday;11 September 2013;6;13;35;37;47;49;16;R1,000,000;Won
2013;Saturday;7 September 2013;1;11;20;27;31;43;15;R1,000,000;Won
2013;Wednesday;4 September 2013;4;8;12;22;23;25;39;R925,248;Won
2013;Saturday;31 August 2013;9;23;29;30;31;45;37;R1,309,179;Won
2013;Wednesday;28 August 2013;4;23;35;36;41;49;13;R1,000,000;Won
2013;Saturday;24 August 2013;12;20;21;22;28;36;42;R1,000,000;Won
2013;Wednesday;21 August 2013;4;12;15;26;44;45;47;R1,000,000;Won
2013;Saturday;17 August 2013;8;15;23;24;32;40;5;R1,000,000;Won
2013;Wednesday;14 August 2013;3;24;31;35;36;47;7;R506,625;Won
2013;Saturday;10 August 2013;11;15;19;34;43;45;1;R1,210,625;Won
2013;Wednesday;7 August 2013;8;16;28;34;37;45;26;R1,000,000;Won
2013;Saturday;3 August 2013;8;11;14;18;24;33;41;R1,000,000;Won
2013;Wednesday;31 July 2013;6;13;29;34;40;41;8;R1,000,000;Won
2013;Friday;26 July 2013;2;4;8;20;28;43;25;R1,554,135;Won
2013;Wednesday;24 July 2013;23;27;29;31;34;38;30;R876,490;Won
2013;Saturday;20 July 2013;8;11;32;33;34;40;41;R695,849;Won
2013;Wednesday;17 July 2013;5;24;30;31;32;35;26;R1,000,000;Won
2013;Saturday;13 July 2013;4;7;11;25;29;42;47;R1,382,202;Won
2013;Wednesday;10 July 2013;8;11;17;22;40;49;9;R1,000,000;Won
2013;Saturday;6 July 2013;1;6;25;30;34;48;3;R1,000,000;Won
2013;Wednesday;3 July 2013;19;20;21;29;43;47;33;R1,000,000;Won
2013;Saturday;29 June 2013;7;23;37;44;48;49;22;R1,687,163;Won
2013;Wednesday;26 June 2013;4;14;23;29;31;45;24;R1,000,000;Won
2013;Saturday;22 June 2013;2;7;17;41;42;45;19;R1,000,000;Won
2013;Wednesday;19 June 2013;4;5;15;17;33;35;11;R1,000,000;Won
2013;Saturday;15 June 2013;6;9;15;22;34;35;8;R1,000,000;Won
2013;Wednesday;12 June 2013;1;5;9;40;45;47;19;R1,000,000;Won
2013;Saturday;8 June 2013;11;21;25;27;30;39;7;R1,000,000;Won
2013;Wednesday;5 June 2013;1;9;16;35;39;49;2;R1,000,000;Won
2013;Saturday;1 June 2013;7;12;27;28;39;49;22;R1,000,000;Won
2013;Wednesday;29 May 2013;2;23;27;31;45;46;7;R1,000,000;Won
2013;Saturday;25 May 2013;6;16;36;43;45;46;23;R1,000,000;Won
2013;Wednesday;22 May 2013;9;10;19;20;22;24;16;R1,000,000;Won
2013;Saturday;18 May 2013;3;6;9;17;43;48;30;R1,000,000;Won
2013;Wednesday;15 May 2013;4;13;22;29;34;43;11;R1,000,000;Won
2013;Saturday;11 May 2013;5;6;12;27;28;48;25;R1,000,000;Won
2013;Wednesday;8 May 2013;2;3;4;21;26;37;25;R981,373;Won
2013;Saturday;4 May 2013;3;9;10;13;28;48;43;R1,000,000;Won
2013;Wednesday;1 May 2013;7;8;10;14;15;39;45;R1,000,000;Won
2013;Saturday;27 April 2013;1;7;13;22;30;45;20;R1,720,190;Won
2013;Wednesday;24 April 2013;15;19;24;26;31;37;13;R2,051,061;Won
2013;Saturday;20 April 2013;12;19;22;32;41;45;6;R1,000,000;Won
2013;Wednesday;17 April 2013;2;3;15;31;34;39;44;R1,000,000;Won
2013;Saturday;13 April 2013;1;2;7;34;35;49;45;R1,000,000;Won
2013;Wednesday;10 April 2013;2;10;12;23;24;32;14;R1,000,000;Won
2013;Saturday;6 April 2013;6;13;17;20;39;45;18;R1,000,000;Won
2013;Wednesday;3 April 2013;3;12;16;22;29;45;4;R1,435,608;Won
2013;Saturday;30 March 2013;1;18;23;31;32;46;45;R1,000,000;-
2013;Wednesday;27 March 2013;1;2;9;28;29;38;34;R1,000,000;Won
